id,left,top,right,bottom,화학적산소
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.82033790
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.79123090
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.76471600
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.74326820
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.86697410
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.84473680
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.82401800
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.80583150
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.62204580
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.53642770
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.44381350
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.36020140
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.66637070
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.59837550
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.52980850
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.47355030
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.71777310
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.66630470
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.61761050
1541,126.250000000000000,35.149999999999999,126.275000000000006,35.125000000000000,1.58026700
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.60098120
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.50874430
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.40731370
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.31378920
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.58524630
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.48400800
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.36850650
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.25603080
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.59278470
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.49411180
1540,126.250000000000000,35.175000000000004,126.275000000000006,35.150000000000006,1.38213670
