id,left,top,right,bottom,�Ի꿰
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,271.70570000
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,279.51355000
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,286.65434000
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,266.30983000
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,274.26765000
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,281.56866000
2974,126.450000000000003,35.125000000000000,126.475000000000023,35.100000000000001,288.26262000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,487.56429000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,456.74710000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,409.82142000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,467.11224000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,439.39785000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,397.48349000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,449.05341000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,426.28444000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,392.91465000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,432.70285000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,415.36582000
13187,127.875000000000000,34.875000000000000,127.900000000000006,34.850000000000001,390.87813000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,535.78199000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,506.41960000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,464.47211000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,510.59797000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,479.34755000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,432.87947000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,487.56429000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,456.74710000
13186,127.875000000000000,34.899999999999999,127.900000000000006,34.875000000000000,409.82142000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,689.81563000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,664.61605000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,633.66555000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,653.38012000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,631.01253000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,601.73187000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,620.54645000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,598.60249000
13184,127.875000000000000,34.950000000000003,127.900000000000006,34.925000000000004,569.01307000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,322.95612000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,340.88518000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,354.45054000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,366.24199000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,326.86544000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,331.27760000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,333.88709000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,340.22757000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,322.25978000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,312.71451000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,303.11335000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,305.30772000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,311.61235000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,288.47492000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,265.61619000
2946,126.450000000000003,35.825000000000003,126.475000000000023,35.800000000000004,265.58953000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,439.92409000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,437.92925000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,436.24750000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,434.42163000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,433.36281000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,430.91071000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,429.06808000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,427.39866000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,426.33623000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,423.95964000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,422.23853000
2959,126.450000000000003,35.500000000000000,126.475000000000023,35.475000000000001,420.81716000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,251.13878000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,258.69314000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,263.78052000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,232.48843000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,243.67057000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,250.93887000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,213.60276000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,229.34702000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,238.85540000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,197.84590000
13193,127.875000000000000,34.725000000000001,127.900000000000006,34.700000000000003,217.27758000
