fid,id,left,top,right,bottom,¼ö¿Â
"5267",14444,128.05,34.775,128.075,34.75,26.243816
"5268",14444,128.05,34.775,128.075,34.75,26.217907
"5269",14444,128.05,34.775,128.075,34.75,26.341698
"5270",14444,128.05,34.775,128.075,34.75,26.304402
"5271",14444,128.05,34.775,128.075,34.75,26.273662
"5272",14444,128.05,34.775,128.075,34.75,26.250193
"5273",14444,128.05,34.775,128.075,34.75,26.351701
"5274",14444,128.05,34.775,128.075,34.75,26.321325
"5275",14444,128.05,34.775,128.075,34.75,26.295415
"5276",14444,128.05,34.775,128.075,34.75,26.274519
"5277",14444,128.05,34.775,128.075,34.75,26.358341
"5278",14444,128.05,34.775,128.075,34.75,26.333403
"5279",14444,128.05,34.775,128.075,34.75,26.311489
"5280",14444,128.05,34.775,128.075,34.75,26.293079
"5281",2150,126.35,37.825,126.375,37.8,27.107475
"5282",2150,126.35,37.825,126.375,37.8,27.178549
"5283",2150,126.35,37.825,126.375,37.8,27.245352
"5284",2150,126.35,37.825,126.375,37.8,27.249123
"5285",2150,126.35,37.825,126.375,37.8,27.103117
"5286",2150,126.35,37.825,126.375,37.8,27.157905
"5287",2150,126.35,37.825,126.375,37.8,27.208397
"5288",2150,126.35,37.825,126.375,37.8,27.211784
"5289",2150,126.35,37.825,126.375,37.8,27.096035
"5290",2150,126.35,37.825,126.375,37.8,27.127505
"5291",2150,126.35,37.825,126.375,37.8,27.153191
"5292",2150,126.35,37.825,126.375,37.8,27.15607
"5293",2150,126.35,37.825,126.375,37.8,27.101681
"5294",2150,126.35,37.825,126.375,37.8,27.125901
"5295",2150,126.35,37.825,126.375,37.8,27.150274
"5296",2150,126.35,37.825,126.375,37.8,27.151735
"5297",14443,128.05,34.8,128.075,34.775,26.276783
"5298",14443,128.05,34.8,128.075,34.775,26.202361
"5299",14443,128.05,34.8,128.075,34.775,26.14659
"5300",14443,128.05,34.8,128.075,34.775,26.1177
"5301",14443,128.05,34.8,128.075,34.775,26.305281
"5302",14443,128.05,34.8,128.075,34.775,26.247136
"5303",14443,128.05,34.8,128.075,34.775,26.20263
"5304",14443,128.05,34.8,128.075,34.775,26.174761
"5305",14443,128.05,34.8,128.075,34.775,26.326761
"5306",14443,128.05,34.8,128.075,34.775,26.280518
"5307",14443,128.05,34.8,128.075,34.775,26.243816
"5308",14443,128.05,34.8,128.075,34.775,26.217907
"5309",14442,128.05,34.825,128.075,34.8,26.211116
"5310",14442,128.05,34.825,128.075,34.8,26.090619
"5311",14442,128.05,34.825,128.075,34.8,25.995655
"5312",14442,128.05,34.825,128.075,34.8,25.97042
"5313",14442,128.05,34.825,128.075,34.8,26.218852
"5314",14442,128.05,34.825,128.075,34.8,26.102734
"5315",14442,128.05,34.825,128.075,34.8,26.009663
"5316",14442,128.05,34.825,128.075,34.8,25.982617
"5317",14442,128.05,34.825,128.075,34.8,26.244629
"5318",14442,128.05,34.825,128.075,34.8,26.14891
"5319",14442,128.05,34.825,128.075,34.8,26.075958
"5320",14442,128.05,34.825,128.075,34.8,26.047365
"5321",14442,128.05,34.825,128.075,34.8,26.276783
"5322",14442,128.05,34.825,128.075,34.8,26.202361
"5323",14442,128.05,34.825,128.075,34.8,26.14659
"5324",14442,128.05,34.825,128.075,34.8,26.1177
"5325",14441,128.05,34.85,128.075,34.825,26.229279
"5326",14441,128.05,34.85,128.075,34.825,26.097395
"5327",14441,128.05,34.85,128.075,34.825,25.999472
"5328",14441,128.05,34.85,128.075,34.825,25.950613
"5329",14441,128.05,34.85,128.075,34.825,26.219222
"5330",14441,128.05,34.85,128.075,34.825,26.105418
"5331",14441,128.05,34.85,128.075,34.825,26.025088
"5332",14441,128.05,34.85,128.075,34.825,25.994442
"5333",14441,128.05,34.85,128.075,34.825,26.211116
"5334",14441,128.05,34.85,128.075,34.825,26.090619
"5335",14441,128.05,34.85,128.075,34.825,25.995655
"5336",14441,128.05,34.85,128.075,34.825,25.97042
"5337",14440,128.05,34.875,128.075,34.85,26.24909
"5338",14440,128.05,34.875,128.075,34.85,25.941536
"5339",14440,128.05,34.875,128.075,34.85,25.618289
"5340",14440,128.05,34.875,128.075,34.85,25.510618
"5341",14440,128.05,34.875,128.075,34.85,26.248264
"5342",14440,128.05,34.875,128.075,34.85,25.958203
"5343",14440,128.05,34.875,128.075,34.85,25.665708
"5344",14440,128.05,34.875,128.075,34.85,25.563969
"5345",14440,128.05,34.875,128.075,34.85,26.237676
"5346",14440,128.05,34.875,128.075,34.85,26.039807
"5347",14440,128.05,34.875,128.075,34.85,25.867371
"5348",14440,128.05,34.875,128.075,34.85,25.793542
"5349",14440,128.05,34.875,128.075,34.85,26.229279
"5350",14440,128.05,34.875,128.075,34.85,26.097395
"5351",14440,128.05,34.875,128.075,34.85,25.999472
"5352",14440,128.05,34.875,128.075,34.85,25.950613
"5353",4209,126.625,35.575,126.65,35.55,27.159625
"5354",4209,126.625,35.575,126.65,35.55,27.154103
"5355",4209,126.625,35.575,126.65,35.55,27.131866
"5356",4209,126.625,35.575,126.65,35.55,27.16173
"5357",4209,126.625,35.575,126.65,35.55,27.155666
"5358",4209,126.625,35.575,126.65,35.55,27.134835
"5359",4209,126.625,35.575,126.65,35.55,27.170289
"5360",4209,126.625,35.575,126.65,35.55,27.159264
"5361",4209,126.625,35.575,126.65,35.55,27.140606
"5362",4209,126.625,35.575,126.65,35.55,27.180531
"5363",4209,126.625,35.575,126.65,35.55,27.166234
"5364",4209,126.625,35.575,126.65,35.55,27.146631
"5365",4208,126.625,35.6,126.65,35.575,27.159049
"5366",4208,126.625,35.6,126.65,35.575,27.148018
"5367",4208,126.625,35.6,126.65,35.575,27.132515
"5368",4208,126.625,35.6,126.65,35.575,27.160502
"5369",4208,126.625,35.6,126.65,35.575,27.151253
"5370",4208,126.625,35.6,126.65,35.575,27.131659
"5371",4208,126.625,35.6,126.65,35.575,27.159625
"5372",4208,126.625,35.6,126.65,35.575,27.154103
"5373",4208,126.625,35.6,126.65,35.575,27.131866
"5374",2158,126.35,37.625,126.375,37.6,26.591013
"5375",2158,126.35,37.625,126.375,37.6,26.595241
"5376",2158,126.35,37.625,126.375,37.6,26.594855
"5377",2158,126.35,37.625,126.375,37.6,26.594947
"5378",2158,126.35,37.625,126.375,37.6,26.578249
"5379",2158,126.35,37.625,126.375,37.6,26.58593
"5380",2158,126.35,37.625,126.375,37.6,26.591003
"5381",2158,126.35,37.625,126.375,37.6,26.592144
"5382",2158,126.35,37.625,126.375,37.6,26.565646
"5383",2158,126.35,37.625,126.375,37.6,26.573774
"5384",2158,126.35,37.625,126.375,37.6,26.579318
"5385",2158,126.35,37.625,126.375,37.6,26.581589
"5386",2158,126.35,37.625,126.375,37.6,26.55488
"5387",2158,126.35,37.625,126.375,37.6,26.56397
"5388",2158,126.35,37.625,126.375,37.6,26.570085
"5389",2158,126.35,37.625,126.375,37.6,26.572712
"5390",2157,126.35,37.65,126.375,37.625,26.630296
"5391",2157,126.35,37.65,126.375,37.625,26.63684
"5392",2157,126.35,37.65,126.375,37.625,26.639146
"5393",2157,126.35,37.65,126.375,37.625,26.641483
"5394",2157,126.35,37.65,126.375,37.625,26.606763
"5395",2157,126.35,37.65,126.375,37.625,26.608426
"5396",2157,126.35,37.65,126.375,37.625,26.604584
"5397",2157,126.35,37.65,126.375,37.625,26.605618
"5398",2157,126.35,37.65,126.375,37.625,26.591013
"5399",2157,126.35,37.65,126.375,37.625,26.595241
"5400",2157,126.35,37.65,126.375,37.625,26.594855
"5401",2157,126.35,37.65,126.375,37.625,26.594947
"5402",2155,126.35,37.7,126.375,37.675,26.739781
"5403",2155,126.35,37.7,126.375,37.675,26.752407
"5404",2155,126.35,37.7,126.375,37.675,26.762192
"5405",2155,126.35,37.7,126.375,37.675,26.763794
"5406",2155,126.35,37.7,126.375,37.675,26.727983
"5407",2155,126.35,37.7,126.375,37.675,26.753596
"5408",2155,126.35,37.7,126.375,37.675,26.77779
"5409",2155,126.35,37.7,126.375,37.675,26.779357
"5410",2155,126.35,37.7,126.375,37.675,26.715862
"5411",2155,126.35,37.7,126.375,37.675,26.75335
"5412",2155,126.35,37.7,126.375,37.675,26.794782
"5413",2155,126.35,37.7,126.375,37.675,26.797252
"5414",2154,126.35,37.725,126.375,37.7,26.84484
"5415",2154,126.35,37.725,126.375,37.7,26.845719
"5416",2154,126.35,37.725,126.375,37.7,26.844814
"5417",2154,126.35,37.725,126.375,37.7,26.841144
"5418",2154,126.35,37.725,126.375,37.7,26.795958
"5419",2154,126.35,37.725,126.375,37.7,26.797831
"5420",2154,126.35,37.725,126.375,37.7,26.798129
"5421",2154,126.35,37.725,126.375,37.7,26.796913
"5422",2154,126.35,37.725,126.375,37.7,26.76108
"5423",2154,126.35,37.725,126.375,37.7,26.766304
"5424",2154,126.35,37.725,126.375,37.7,26.76961
"5425",2154,126.35,37.725,126.375,37.7,26.770411
"5426",2154,126.35,37.725,126.375,37.7,26.739781
"5427",2154,126.35,37.725,126.375,37.7,26.752407
"5428",2154,126.35,37.725,126.375,37.7,26.762192
"5429",2154,126.35,37.725,126.375,37.7,26.763794
"5430",2153,126.35,37.75,126.375,37.725,26.974455
"5431",2153,126.35,37.75,126.375,37.725,26.982073
"5432",2153,126.35,37.75,126.375,37.725,26.990661
"5433",2153,126.35,37.75,126.375,37.725,26.984966
"5434",2153,126.35,37.75,126.375,37.725,26.905938
"5435",2153,126.35,37.75,126.375,37.725,26.908145
"5436",2153,126.35,37.75,126.375,37.725,26.908798
"5437",2153,126.35,37.75,126.375,37.725,26.903178
"5438",2153,126.35,37.75,126.375,37.725,26.84484
"5439",2153,126.35,37.75,126.375,37.725,26.845719
"5440",2153,126.35,37.75,126.375,37.725,26.844814
"5441",2153,126.35,37.75,126.375,37.725,26.841144
"5442",2152,126.35,37.775,126.375,37.75,27.116817
"5443",2152,126.35,37.775,126.375,37.75,27.166755
"5444",2152,126.35,37.775,126.375,37.75,27.250352
"5445",2152,126.35,37.775,126.375,37.75,27.255458
"5446",2152,126.35,37.775,126.375,37.75,27.092297
"5447",2152,126.35,37.775,126.375,37.75,27.132269
"5448",2152,126.35,37.775,126.375,37.75,27.19686
"5449",2152,126.35,37.775,126.375,37.75,27.199671
"5450",2152,126.35,37.775,126.375,37.75,27.041039
"5451",2152,126.35,37.775,126.375,37.75,27.061374
"5452",2152,126.35,37.775,126.375,37.75,27.090752
"5453",2152,126.35,37.775,126.375,37.75,27.088275
"5454",2152,126.35,37.775,126.375,37.75,26.974455
"5455",2152,126.35,37.775,126.375,37.75,26.982073
"5456",2152,126.35,37.775,126.375,37.75,26.990661
"5457",2152,126.35,37.775,126.375,37.75,26.984966
"5458",2071,126.325,35.325,126.35,35.3,27.832308
"5459",2071,126.325,35.325,126.35,35.3,27.779054
"5460",2071,126.325,35.325,126.35,35.3,27.794745
"5461",2071,126.325,35.325,126.35,35.3,27.807479
"5462",2071,126.325,35.325,126.35,35.3,27.768337
"5463",2071,126.325,35.325,126.35,35.3,27.785302
"5464",2071,126.325,35.325,126.35,35.3,27.735204
"5465",2071,126.325,35.325,126.35,35.3,27.736421
"5466",2071,126.325,35.325,126.35,35.3,27.7581
"5467",2071,126.325,35.325,126.35,35.3,27.712404
"5468",2071,126.325,35.325,126.35,35.3,27.720367
"5469",2071,126.325,35.325,126.35,35.3,27.738016
"5470",2070,126.325,35.35,126.35,35.325,27.706271
"5471",2070,126.325,35.35,126.35,35.325,27.723578
"5472",2070,126.325,35.35,126.35,35.325,27.755501
"5473",2070,126.325,35.35,126.35,35.325,27.768626
"5474",2070,126.325,35.35,126.35,35.325,27.755359
"5475",2070,126.325,35.35,126.35,35.325,27.779075
"5476",2070,126.325,35.35,126.35,35.325,27.832308
"5477",2070,126.325,35.35,126.35,35.325,27.779054
"5478",2070,126.325,35.35,126.35,35.325,27.794745
"5479",4192,126.625,36,126.65,35.975,27.002118
"5480",4192,126.625,36,126.65,35.975,27.020421
"5481",4192,126.625,36,126.65,35.975,27.047461
"5482",4192,126.625,36,126.65,35.975,26.984703
"5483",4192,126.625,36,126.65,35.975,27.006832
"5484",4192,126.625,36,126.65,35.975,27.049657
"5485",4192,126.625,36,126.65,35.975,26.980043
"5486",4192,126.625,36,126.65,35.975,26.997762
"5487",4192,126.625,36,126.65,35.975,27.050673
"5488",4207,126.625,35.625,126.65,35.6,27.143998
"5489",4207,126.625,35.625,126.65,35.6,27.136123
"5490",4207,126.625,35.625,126.65,35.6,27.127834
"5491",4207,126.625,35.625,126.65,35.6,27.150132
"5492",4207,126.625,35.625,126.65,35.6,27.140899
"5493",4207,126.625,35.625,126.65,35.6,27.131029
"5494",4207,126.625,35.625,126.65,35.6,27.15534
"5495",4207,126.625,35.625,126.65,35.6,27.14479
"5496",4207,126.625,35.625,126.65,35.6,27.132602
"5497",4207,126.625,35.625,126.65,35.6,27.159049
"5498",4207,126.625,35.625,126.65,35.6,27.148018
"5499",4207,126.625,35.625,126.65,35.6,27.132515
"5500",18551,128.625,35.025,128.65,35,27.047988
"5501",18551,128.625,35.025,128.65,35,26.764087
"5502",18551,128.625,35.025,128.65,35,26.212802
"5503",18551,128.625,35.025,128.65,35,26.950603
"5504",18551,128.625,35.025,128.65,35,26.651756
"5505",18551,128.625,35.025,128.65,35,26.116615
"5506",18551,128.625,35.025,128.65,35,26.500912
"5507",18551,128.625,35.025,128.65,35,26.300285
"5508",18551,128.625,35.025,128.65,35,25.960285
"5509",18551,128.625,35.025,128.65,35,26.018197
"5510",18551,128.625,35.025,128.65,35,25.934786
"5511",18551,128.625,35.025,128.65,35,25.777775
"5512",2079,126.325,35.125,126.35,35.1,27.492308
"5513",2079,126.325,35.125,126.35,35.1,27.443142
"5514",2079,126.325,35.125,126.35,35.1,27.446651
"5515",2079,126.325,35.125,126.35,35.1,27.468582
"5516",2079,126.325,35.125,126.35,35.1,27.43038
"5517",2079,126.325,35.125,126.35,35.1,27.435662
"5518",2079,126.325,35.125,126.35,35.1,27.397407
"5519",2079,126.325,35.125,126.35,35.1,27.399166
"5520",2079,126.325,35.125,126.35,35.1,27.414608
"5521",2079,126.325,35.125,126.35,35.1,27.366386
"5522",2079,126.325,35.125,126.35,35.1,27.378767
"5523",2079,126.325,35.125,126.35,35.1,27.397713
"5524",2078,126.325,35.15,126.35,35.125,27.41827
"5525",2078,126.325,35.15,126.35,35.125,27.430351
"5526",2078,126.325,35.15,126.35,35.125,27.449137
"5527",2078,126.325,35.15,126.35,35.125,27.439448
"5528",2078,126.325,35.15,126.35,35.125,27.433016
"5529",2078,126.325,35.15,126.35,35.125,27.446573
"5530",2078,126.325,35.15,126.35,35.125,27.492308
"5531",2078,126.325,35.15,126.35,35.125,27.443142
"5532",2078,126.325,35.15,126.35,35.125,27.446651
"5533",2077,126.325,35.175,126.35,35.15,27.510844
"5534",2077,126.325,35.175,126.35,35.15,27.482174
"5535",2077,126.325,35.175,126.35,35.15,27.493413
"5536",2077,126.325,35.175,126.35,35.15,27.49331
"5537",2077,126.325,35.175,126.35,35.15,27.470137
"5538",2077,126.325,35.175,126.35,35.15,27.482495
"5539",2077,126.325,35.175,126.35,35.15,27.44115
"5540",2077,126.325,35.175,126.35,35.15,27.445819
"5541",2077,126.325,35.175,126.35,35.15,27.46331
"5542",2077,126.325,35.175,126.35,35.15,27.41827
"5543",2077,126.325,35.175,126.35,35.15,27.430351
"5544",2077,126.325,35.175,126.35,35.15,27.449137
"5545",18549,128.625,35.075,128.65,35.05,27.128376
"5546",18549,128.625,35.075,128.65,35.05,27.058575
"5547",18549,128.625,35.075,128.65,35.05,26.909051
"5548",18549,128.625,35.075,128.65,35.05,27.098092
"5549",18549,128.625,35.075,128.65,35.05,26.994832
"5550",18549,128.625,35.075,128.65,35.05,26.798366
"5551",18549,128.625,35.075,128.65,35.05,26.944419
"5552",18549,128.625,35.075,128.65,35.05,26.825051
"5553",18549,128.625,35.075,128.65,35.05,26.616307
"5554",18549,128.625,35.075,128.65,35.05,26.812775
"5555",18549,128.625,35.075,128.65,35.05,26.672187
"5556",18549,128.625,35.075,128.65,35.05,26.418711
"5557",12295,127.75,34.8,127.775,34.775,26.354718
"5558",12295,127.75,34.8,127.775,34.775,26.302504
"5559",12295,127.75,34.8,127.775,34.775,26.261856
"5560",12295,127.75,34.8,127.775,34.775,26.234653
"5561",12295,127.75,34.8,127.775,34.775,26.377324
"5562",12295,127.75,34.8,127.775,34.775,26.333352
"5563",12295,127.75,34.8,127.775,34.775,26.297167
"5564",12295,127.75,34.8,127.775,34.775,26.268961
"5565",12295,127.75,34.8,127.775,34.775,26.397738
"5566",12295,127.75,34.8,127.775,34.775,26.359934
"5567",12295,127.75,34.8,127.775,34.775,26.327529
"5568",12295,127.75,34.8,127.775,34.775,26.300594
"5569",2076,126.325,35.2,126.35,35.175,27.494961
"5570",2076,126.325,35.2,126.35,35.175,27.497663
"5571",2076,126.325,35.2,126.35,35.175,27.500945
"5572",2076,126.325,35.2,126.35,35.175,27.484279
"5573",2076,126.325,35.2,126.35,35.175,27.482674
"5574",2076,126.325,35.2,126.35,35.175,27.49511
"5575",2076,126.325,35.2,126.35,35.175,27.510844
"5576",2076,126.325,35.2,126.35,35.175,27.482174
"5577",2076,126.325,35.2,126.35,35.175,27.493413
"5578",18548,128.625,35.1,128.65,35.075,27.225816
"5579",18548,128.625,35.1,128.65,35.075,27.166346
"5580",18548,128.625,35.1,128.65,35.075,27.077394
"5581",18548,128.625,35.1,128.65,35.075,27.127816
"5582",18548,128.625,35.1,128.65,35.075,27.077436
"5583",18548,128.625,35.1,128.65,35.075,26.981585
"5584",18548,128.625,35.1,128.65,35.075,27.128376
"5585",18548,128.625,35.1,128.65,35.075,27.058575
"5586",18548,128.625,35.1,128.65,35.075,26.909051
"5587",12294,127.75,34.825,127.775,34.8,26.312108
"5588",12294,127.75,34.825,127.775,34.8,26.234076
"5589",12294,127.75,34.825,127.775,34.8,26.177674
"5590",12294,127.75,34.825,127.775,34.8,26.164953
"5591",12294,127.75,34.825,127.775,34.8,26.315597
"5592",12294,127.75,34.825,127.775,34.8,26.240996
"5593",12294,127.75,34.825,127.775,34.8,26.18544
"5594",12294,127.75,34.825,127.775,34.8,26.170371
"5595",12294,127.75,34.825,127.775,34.8,26.33216
"5596",12294,127.75,34.825,127.775,34.8,26.268899
"5597",12294,127.75,34.825,127.775,34.8,26.221792
"5598",12294,127.75,34.825,127.775,34.8,26.199358
"5599",12294,127.75,34.825,127.775,34.8,26.354718
"5600",12294,127.75,34.825,127.775,34.8,26.302504
"5601",12294,127.75,34.825,127.775,34.8,26.261856
"5602",12294,127.75,34.825,127.775,34.8,26.234653
"5603",2075,126.325,35.225,126.35,35.2,27.711329
"5604",2075,126.325,35.225,126.35,35.2,27.626676
"5605",2075,126.325,35.225,126.35,35.2,27.575293
"5606",2075,126.325,35.225,126.35,35.2,27.675683
"5607",2075,126.325,35.225,126.35,35.2,27.600644
"5608",2075,126.325,35.225,126.35,35.2,27.551217
"5609",2075,126.325,35.225,126.35,35.2,27.562838
"5610",2075,126.325,35.225,126.35,35.2,27.541115
"5611",2075,126.325,35.225,126.35,35.2,27.52137
"5612",2075,126.325,35.225,126.35,35.2,27.494961
"5613",2075,126.325,35.225,126.35,35.2,27.497663
"5614",2075,126.325,35.225,126.35,35.2,27.500945
"5615",12293,127.75,34.85,127.775,34.825,26.331781
"5616",12293,127.75,34.85,127.775,34.825,26.242781
"5617",12293,127.75,34.85,127.775,34.825,26.180062
"5618",12293,127.75,34.85,127.775,34.825,26.145891
"5619",12293,127.75,34.85,127.775,34.825,26.320537
"5620",12293,127.75,34.85,127.775,34.825,26.244381
"5621",12293,127.75,34.85,127.775,34.825,26.193197
"5622",12293,127.75,34.85,127.775,34.825,26.171069
"5623",12293,127.75,34.85,127.775,34.825,26.312108
"5624",12293,127.75,34.85,127.775,34.825,26.234076
"5625",12293,127.75,34.85,127.775,34.825,26.177674
"5626",12293,127.75,34.85,127.775,34.825,26.164953
"5627",2074,126.325,35.25,126.35,35.225,27.627199
"5628",2074,126.325,35.25,126.35,35.225,27.626106
"5629",2074,126.325,35.25,126.35,35.225,27.6256
"5630",2074,126.325,35.25,126.35,35.225,27.643683
"5631",2074,126.325,35.25,126.35,35.225,27.615814
"5632",2074,126.325,35.25,126.35,35.225,27.59436
"5633",2074,126.325,35.25,126.35,35.225,27.711329
"5634",2074,126.325,35.25,126.35,35.225,27.626676
"5635",2074,126.325,35.25,126.35,35.225,27.575293
"5636",12292,127.75,34.875,127.775,34.85,26.347654
"5637",12292,127.75,34.875,127.775,34.85,26.149082
"5638",12292,127.75,34.875,127.775,34.85,25.973846
"5639",12292,127.75,34.875,127.775,34.85,25.923873
"5640",12292,127.75,34.875,127.775,34.85,26.350016
"5641",12292,127.75,34.875,127.775,34.85,26.163671
"5642",12292,127.75,34.875,127.775,34.85,26.001221
"5643",12292,127.75,34.875,127.775,34.85,25.952381
"5644",12292,127.75,34.875,127.775,34.85,26.341638
"5645",12292,127.75,34.875,127.775,34.85,26.211837
"5646",12292,127.75,34.875,127.775,34.85,26.110929
"5647",12292,127.75,34.875,127.775,34.85,26.069213
"5648",12292,127.75,34.875,127.775,34.85,26.331781
"5649",12292,127.75,34.875,127.775,34.85,26.242781
"5650",12292,127.75,34.875,127.775,34.85,26.180062
"5651",12292,127.75,34.875,127.775,34.85,26.145891
"5652",2073,126.325,35.275,126.35,35.25,27.845393
"5653",2073,126.325,35.275,126.35,35.25,27.757012
"5654",2073,126.325,35.275,126.35,35.25,27.737464
"5655",2073,126.325,35.275,126.35,35.25,27.807458
"5656",2073,126.325,35.275,126.35,35.25,27.734338
"5657",2073,126.325,35.275,126.35,35.25,27.716652
"5658",2073,126.325,35.275,126.35,35.25,27.690453
"5659",2073,126.325,35.275,126.35,35.25,27.673761
"5660",2073,126.325,35.275,126.35,35.25,27.672342
"5661",2073,126.325,35.275,126.35,35.25,27.627199
"5662",2073,126.325,35.275,126.35,35.25,27.626106
"5663",2073,126.325,35.275,126.35,35.25,27.6256
"5664",12291,127.75,34.9,127.775,34.875,26.299799
"5665",12291,127.75,34.9,127.775,34.875,26.194569
"5666",12291,127.75,34.9,127.775,34.875,26.119559
"5667",12291,127.75,34.9,127.775,34.875,26.083996
"5668",12291,127.75,34.9,127.775,34.875,26.328583
"5669",12291,127.75,34.9,127.775,34.875,26.178756
"5670",12291,127.75,34.9,127.775,34.875,26.062376
"5671",12291,127.75,34.9,127.775,34.875,26.020831
"5672",12291,127.75,34.9,127.775,34.875,26.347654
"5673",12291,127.75,34.9,127.775,34.875,26.149082
"5674",12291,127.75,34.9,127.775,34.875,25.973846
