id,left,top,right,bottom,БъјТ
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,262.09677000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,273.15765000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,273.85521000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,274.31288000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,269.16943000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,269.72360000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,269.76573000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,265.21181000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,265.71594000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,265.47109000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,261.10377000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,261.78293000
4969,126.724999999999994,34.475000000000001,126.750000000000000,34.450000000000003,262.05718000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,243.09759000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,242.77986000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,242.36085000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,241.62017000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,243.48467000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,243.75135000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,243.88901000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,243.49457000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,244.21278000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,245.40760000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,246.49340000
6931,127.000000000000000,34.649999999999999,127.025000000000006,34.625000000000000,246.71395000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,281.97906000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,283.15077000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,283.08750000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,277.33752000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,278.12477000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,278.25772000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,273.15765000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,273.85521000
4968,126.724999999999994,34.500000000000000,126.750000000000000,34.475000000000001,274.31288000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,230.38065000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,232.36320000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,236.64605000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,214.70240000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,217.85426000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,224.26251000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,198.84812000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,203.41143000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,212.29630000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,186.03719000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,191.86172000
2819,126.424999999999997,34.524999999999999,126.450000000000003,34.500000000000000,202.88555000
2818,126.424999999999997,34.550000000000004,126.450000000000003,34.525000000000006,256.26229000
2818,126.424999999999997,34.550000000000004,126.450000000000003,34.525000000000006,256.84292000
2818,126.424999999999997,34.550000000000004,126.450000000000003,34.525000000000006,258.46116000
